id,name,expansion,weight
73330,Vanquish the Weak,ZNR,6
73392,Gnarlid Colony,ZNR,6
73408,Rabid Bite,ZNR,6
73800,Mighty Leap,AKR,6
73877,Doomed Dissenter,AKR,6
73883,Gravedigger,AKR,6
74989,Weight of Memory,JMP,6
75190,Run Amok,KHM,6
75302,Bretagard Stronghold,KHM,6
75449,Goring Ceratops,ANB,6
75450,Hallowed Priest,ANB,6
75453,Knight's Pledge,ANB,6
75455,Loxodon Line Breaker,ANB,6
75458,Sanctuary Cat,ANB,6
75459,Serra Angel,ANB,6
75464,Air Elemental,ANB,6
75466,Cloudkin Seer,ANB,6
75468,Frilled Sea Serpent,ANB,6
75472,Riddlemaster Sphinx,ANB,6
75476,Sworn Guardian,ANB,6
75482,Windreader Sphinx,ANB,6
75483,Windstorm Drake,ANB,6
75487,Compound Fracture,ANB,6
75488,Cruel Cut,ANB,6
75496,Nimble Pilferer,ANB,6
75502,Skeleton Archer,ANB,6
75505,Unlikely Aid,ANB,6
75507,Witch's Familiar,ANB,6
75508,Bombard,ANB,6
75519,Molten Ravager,ANB,6
75520,Nest Robber,ANB,6
75528,Tin Street Cadet,ANB,6
75529,Volcanic Dragon,ANB,6
75531,Baloth Packhunter,ANB,6
75532,Charging Badger,ANB,6
75535,Feral Roar,ANB,6
75536,Generous Stray,ANB,6
75538,Greenwood Sentinel,ANB,6
75542,Rabid Bite,ANB,6
75547,Titanic Growth,ANB,6
75550,Woodland Mystic,ANB,6
75563,Child of Night,ANA,6
75565,Act of Treason,ANA,6
75569,Ancient Brontodon,ANA,6
75571,Oakenform,ANA,6
75679,Mind Rot,KLR,6
75838,Pendulum of Patterns,KLR,6
77304,Plummet,AFR,6
78299,Blinkmoth Nexus,2XM,6
78553,Plummet,MID,6
78848,Gutter Skulker,VOW,6
78902,Doomed Dissenter,VOW,6
79416,Arcane Signet,ANB,6
80396,Suspicious Bookcase,SNC,6
82330,Cosmic Epiphany,DMU,6
83480,A-Gnarlid Colony,ZNR,6
83486,A-Bretagard Stronghold,KHM,6
83887,Titanic Growth,ONE,6
83963,Serum Sovereign,ONE,6
84247,Invasion of Ravnica,MOM,6
84249,Aerial Boost,MOM,6
84250,Alabaster Host Intercessor,MOM,6
84251,Alabaster Host Sanctifier,MOM,6
84252,Angelic Intervention,MOM,6
84254,Attentive Skywarden,MOM,6
84255,Bola Slinger,MOM,6
84257,Cut Short,MOM,6
84261,Elspeth's Smite,MOM,6
84262,Enduring Bondwarden,MOM,6
84263,Golden-Scale Aeronaut,MOM,6
84267,Infected Defector,MOM,6
84269,Invasion of Belenon,MOM,6
84271,Invasion of Dominaria,MOM,6
84273,Invasion of Gobakhan,MOM,6
84275,Invasion of Theros,MOM,6
84277,Kithkin Billyrider,MOM,6
84278,Knight of the New Coalition,MOM,6
84280,Kor Halberd,MOM,6
84283,Phyrexian Awakening,MOM,6
84284,Phyrexian Censor,MOM,6
84286,Realmbreaker's Grasp,MOM,6
84287,Scrollshift,MOM,6
84288,Seal from Existence,MOM,6
84289,Seraph of New Capenna,MOM,6
84291,Sigiled Sentinel,MOM,6
84292,Sun-Blessed Guardian,MOM,6
84294,Sunder the Gateway,MOM,6
84296,Surge of Salvation,MOM,6
84297,Swordsworn Cavalier,MOM,6
84298,Tarkir Duneshaper,MOM,6
84300,Tiller of Flesh,MOM,6
84301,Zhalfirin Lancer,MOM,6
84302,Artistic Refusal,MOM,6
84303,Assimilate Essence,MOM,6
84304,Astral Wingspan,MOM,6
84305,Captive Weird,MOM,6
84307,Change the Equation,MOM,6
84308,Chrome Host Seedshark,MOM,6
84309,Complete the Circuit,MOM,6
84310,Corruption of Towashi,MOM,6
84311,Disturbing Conversion,MOM,6
84312,Ephara's Dispersal,MOM,6
84313,Expedition Lookout,MOM,6
84314,Eyes of Gitaxias,MOM,6
84316,Furtive Analyst,MOM,6
84317,Halo-Charged Skaab,MOM,6
84318,Invasion of Arcavios,MOM,6
84320,Invasion of Kamigawa,MOM,6
84322,Invasion of Segovia,MOM,6
84324,Invasion of Vryn,MOM,6
84328,Meeting of Minds,MOM,6
84329,Moment of Truth,MOM,6
84331,Oculus Whelp,MOM,6
84332,Omen Hawker,MOM,6
84333,Oracle of Tragedy,MOM,6
84334,Order of the Mirror,MOM,6
84336,Preening Champion,MOM,6
84337,Protocol Knight,MOM,6
84340,Saiba Cryptomancer,MOM,6
84341,See Double,MOM,6
84342,Skyclave Aerialist,MOM,6
84344,Stasis Field,MOM,6
84345,Temporal Cleansing,MOM,6
84346,Thunderhead Squadron,MOM,6
84347,Tidal Terror,MOM,6
84349,Wicked Slumber,MOM,6
84350,Xerex Strobe-Knight,MOM,6
84351,Zephyr Singer,MOM,6
84352,Zhalfirin Shapecraft,MOM,6
84353,Aetherblade Agent,MOM,6
84355,Archpriest of Shadows,MOM,6
84358,Bladed Battle-Fan,MOM,6
84359,Blightreaper Thallid,MOM,6
84361,Bloated Processor,MOM,6
84362,Breach the Multiverse,MOM,6
84363,Collective Nightmare,MOM,6
84364,Compleated Huntmaster,MOM,6
84365,Consuming Aetherborn,MOM,6
84367,Deadly Derision,MOM,6
84368,Dreg Recycler,MOM,6
84369,Etched Familiar,MOM,6
84370,Etched Host Doombringer,MOM,6
84371,Failed Conversion,MOM,6
84372,Final Flourish,MOM,6
84373,Flitting Guerrilla,MOM,6
84374,Gift of Compleation,MOM,6
84375,Glistening Deluge,MOM,6
84376,Gloomfang Mauler,MOM,6
84377,Grafted Butcher,MOM,6
84378,Hoarding Broodlord,MOM,6
84379,Ichor Drinker,MOM,6
84380,Ichor Shade,MOM,6
84381,Invasion of Eldraine,MOM,6
84383,Invasion of Fiora,MOM,6
84385,Invasion of Innistrad,MOM,6
84387,Invasion of Ulgrotha,MOM,6
84389,Merciless Repurposing,MOM,6
84390,Mirrodin Avenged,MOM,6
84391,Nezumi Freewheeler,MOM,6
84393,Nezumi Informant,MOM,6
84396,Render Inert,MOM,6
84397,Scorn-Blade Berserker,MOM,6
84400,Tenured Oilcaster,MOM,6
84401,Traumatic Revelation,MOM,6
84402,Unseal the Necropolis,MOM,6
84403,Vanquish the Weak,MOM,6
84404,Akki Scrapchomper,MOM,6
84405,Beamtown Beatstick,MOM,6
84406,Bloodfeather Phoenix,MOM,6
84409,City on Fire,MOM,6
84410,Coming In Hot,MOM,6
84413,Fearless Skald,MOM,6
84414,Furnace Gremlin,MOM,6
84415,Furnace Host Charger,MOM,6
84416,Furnace Reins,MOM,6
84417,Hangar Scrounger,MOM,6
84418,Harried Artisan,MOM,6
84420,Into the Fire,MOM,6
84425,Invasion of Mercadia,MOM,6
84427,Invasion of Regatha,MOM,6
84431,Karsus Depthguard,MOM,6
84432,Khenra Spellspear,MOM,6
84434,Lithomantic Barrage,MOM,6
84435,Marauding Dreadship,MOM,6
84436,Mirran Banesplitter,MOM,6
84438,Onakke Javelineer,MOM,6
84439,Pyretic Prankster,MOM,6
84442,Ramosian Greatsword,MOM,6
84444,Redcap Heelslasher,MOM,6
84445,Scrappy Bruiser,MOM,6
84446,Searing Barb,MOM,6
84447,Shatter the Source,MOM,6
84448,Shivan Branch-Burner,MOM,6
84450,Thrashing Frontliner,MOM,6
84451,Trailblazing Historian,MOM,6
84455,Voldaren Thrillseeker,MOM,6
84456,War-Trained Slasher,MOM,6
84458,Ancient Imperiosaur,MOM,6
84459,Arachnoid Adaptation,MOM,6
84460,Atraxa's Fall,MOM,6
84461,Blighted Burgeoning,MOM,6
84462,Bonded Herdbeast,MOM,6
84464,Chomping Kavu,MOM,6
84465,Converter Beast,MOM,6
84466,Copper Host Crusher,MOM,6
84467,Cosmic Hunger,MOM,6
84468,Crystal Carapace,MOM,6
84469,Deeproot Wayfinder,MOM,6
84470,Doomskar Warrior,MOM,6
84471,Fertilid's Favor,MOM,6
84472,Glistening Dawn,MOM,6
84473,Gnottvold Hermit,MOM,6
84475,Herbology Instructor,MOM,6
84477,Invasion of Ikoria,MOM,6
84481,Invasion of Muraganda,MOM,6
84483,Invasion of Shandalar,MOM,6
84485,Invasion of Zendikar,MOM,6
84487,Iridescent Blademaster,MOM,6
84488,Kami of Whispered Hopes,MOM,6
84489,Overgrown Pest,MOM,6
84491,Placid Rottentail,MOM,6
84494,Portent Tracker,MOM,6
84495,Ravenous Sailback,MOM,6
84496,Sandstalker Moloch,MOM,6
84497,Seed of Hope,MOM,6
84498,Serpent-Blade Assailant,MOM,6
84499,Storm the Seedcore,MOM,6
84500,Streetwise Negotiator,MOM,6
84501,Tandem Takedown,MOM,6
84502,Tangled Skyline,MOM,6
84503,Timberland Ancient,MOM,6
84505,Vengeant Earth,MOM,6
84508,War Historian,MOM,6
84509,Wary Thespian,MOM,6
84510,Wildwood Escort,MOM,6
84517,Elvish Vatkeeper,MOM,6
84521,Halo Forager,MOM,6
84530,Invasion of Ergamon,MOM,6
84532,Invasion of Kaladesh,MOM,6
84534,Invasion of Kylem,MOM,6
84536,Invasion of Lorwyn,MOM,6
84538,Invasion of Moag,MOM,6
84540,Invasion of New Capenna,MOM,6
84544,Invasion of Pyrulea,MOM,6
84548,Invasion of Xerex,MOM,6
84550,Joyful Stormsculptor,MOM,6
84553,Marshal of Zhalfir,MOM,6
84554,Mirror-Shield Hoplite,MOM,6
84555,Mutagen Connoisseur,MOM,6
84558,Rampaging Geoderm,MOM,6
84560,Sculpted Perfection,MOM,6
84561,Stormclaw Rager,MOM,6
84566,Flywheel Racer,MOM,6
84567,Halo Hopper,MOM,6
84568,Kitesail,MOM,6
84569,Phyrexian Archivist,MOM,6
84570,"Realmbreaker, the Invasion Tree",MOM,6
84571,Skittering Surveyor,MOM,6
84573,Urn of Godfire,MOM,6
84693,Banish from Edoras,LTR,6
84698,Dúnedain Blade,LTR,6
84699,Eagles of the North,LTR,6
84700,Eastfarthing Farmer,LTR,6
84701,East-Mark Cavalier,LTR,6
84703,Errand-Rider of Gondor,LTR,6
84704,Escape from Orthanc,LTR,6
84705,Esquire of the King,LTR,6
84706,"Faramir, Field Commander",LTR,6
84708,Fog on the Barrow-Downs,LTR,6
84709,Forge Anew,LTR,6
84712,Hobbit's Sting,LTR,6
84713,"Landroval, Horizon Witness",LTR,6
84715,Nimble Hobbit,LTR,6
84716,"Now for Wrath, Now for Ruin!",LTR,6
84717,Protector of Gondor,LTR,6
84721,Second Breakfast,LTR,6
84722,Shire Shirriff,LTR,6
84723,Slip On the Ring,LTR,6
84724,Soldier of the Grey Host,LTR,6
84725,Stalwarts of Osgiliath,LTR,6
84726,Tale of Tinúviel,LTR,6
84727,Took Reaper,LTR,6
84728,War of the Last Alliance,LTR,6
84729,Westfold Rider,LTR,6
84730,You Cannot Pass!,LTR,6
84731,Arwen's Gift,LTR,6
84732,The Bath Song,LTR,6
84733,Bewitching Leechcraft,LTR,6
84735,Birthday Escape,LTR,6
84736,Borne Upon a Wind,LTR,6
84737,Captain of Umbar,LTR,6
84738,Council's Deliberation,LTR,6
84739,Deceive the Messenger,LTR,6
84740,Dreadful as the Storm,LTR,6
84743,Glorious Gale,LTR,6
84745,Grey Havens Navigator,LTR,6
84746,Hithlain Knots,LTR,6
84747,Horses of the Bruinen,LTR,6
84749,Isolation at Orthanc,LTR,6
84750,Ithilien Kingfisher,LTR,6
84751,Knights of Dol Amroth,LTR,6
84752,Lórien Revealed,LTR,6
84753,Lost Isle Calling,LTR,6
84755,Nimrodel Watcher,LTR,6
84756,Pelargir Survivor,LTR,6
84757,Press the Enemy,LTR,6
84758,Rangers of Ithilien,LTR,6
84760,Saruman's Trickery,LTR,6
84761,Scroll of Isildur,LTR,6
84762,Soothing of Sméagol,LTR,6
84764,Storm of Saruman,LTR,6
84765,Surrounded by Orcs,LTR,6
84766,Treason of Isengard,LTR,6
84768,Willow-Wind,LTR,6
84769,Bitter Downfall,LTR,6
84770,The Black Breath,LTR,6
84772,Cirith Ungol Patrol,LTR,6
84773,Claim the Precious,LTR,6
84774,Dunland Crebain,LTR,6
84775,Easterling Vanguard,LTR,6
84778,Gorbag of Minas Morgul,LTR,6
84781,"Grond, the Gatebreaker",LTR,6
84782,Haunt of the Dead Marshes,LTR,6
84783,Isildur's Fateful Strike,LTR,6
84784,Lash of the Balrog,LTR,6
84786,March from the Black Gate,LTR,6
84787,Mirkwood Bats,LTR,6
84788,Mordor Muster,LTR,6
84789,Mordor Trebuchet,LTR,6
84790,Morgul-Knife Wound,LTR,6
84791,Nasty End,LTR,6
84792,Nazgûl,LTR,6
84793,Oath of the Grey Host,LTR,6
84794,One Ring to Rule Them All,LTR,6
84796,Orcish Medicine,LTR,6
84797,Sam's Desperate Rescue,LTR,6
84799,Shadow of the Enemy,LTR,6
84800,Shelob's Ambush,LTR,6
84801,Snarling Warg,LTR,6
84802,The Torment of Gollum,LTR,6
84803,Troll of Khazad-dûm,LTR,6
84804,Uruk-hai Berserker,LTR,6
84805,Voracious Fell Beast,LTR,6
84807,Battle-Scarred Goblin,LTR,6
84808,Book of Mazarbul,LTR,6
84809,Breaking of the Fellowship,LTR,6
84810,Cast into the Fire,LTR,6
84811,Display of Power,LTR,6
84813,Éomer of the Riddermark,LTR,6
84814,Erebor Flamesmith,LTR,6
84816,Fall of Cair Andros,LTR,6
84817,"Fear, Fire, Foes!",LTR,6
84818,Fiery Inscription,LTR,6
84819,Fire of Orthanc,LTR,6
84820,Foray of Orcs,LTR,6
84822,Gimli's Axe,LTR,6
84823,Gimli's Fury,LTR,6
84825,Goblin Fireleaper,LTR,6
84827,Haradrim Spearmaster,LTR,6
84828,Hew the Entwood,LTR,6
84829,Improvised Club,LTR,6
84830,Moria Marauder,LTR,6
84831,Oliphaunt,LTR,6
84832,Olog-hai Crusher,LTR,6
84833,Quarrel's End,LTR,6
84834,Rally at the Hornburg,LTR,6
84836,Relentless Rohirrim,LTR,6
84837,Rising of the Day,LTR,6
84838,Rohirrim Lancer,LTR,6
84839,Rush the Room,LTR,6
84840,Smite the Deathless,LTR,6
84841,Spiteful Banditry,LTR,6
84842,Swarming of Moria,LTR,6
84843,There and Back Again,LTR,6
84844,Warbeast of Gorgoroth,LTR,6
84845,Bag End Porter,LTR,6
84846,Bombadil's Song,LTR,6
84847,Brandywine Farmer,LTR,6
84849,Chance-Met Elves,LTR,6
84851,Dúnedain Rangers,LTR,6
84853,Elven Farsight,LTR,6
84854,Enraged Huorn,LTR,6
84855,Entish Restoration,LTR,6
84856,Ent's Fury,LTR,6
84857,Fall of Gil-galad,LTR,6
84859,Galadhrim Bow,LTR,6
84860,Galadhrim Guide,LTR,6
84861,Generous Ent,LTR,6
84862,Gift of Strands,LTR,6
84864,Last March of the Ents,LTR,6
84866,Long List of the Ents,LTR,6
84867,Lothlórien Lookout,LTR,6
84868,Many Partings,LTR,6
84869,Meriadoc Brandybuck,LTR,6
84870,Mirkwood Spider,LTR,6
84871,Mirrormere Guardian,LTR,6
84872,Mushroom Watchdogs,LTR,6
84874,Pippin's Bravery,LTR,6
84877,Revive the Shire,LTR,6
84878,The Ring Goes South,LTR,6
84879,Shortcut to Mushrooms,LTR,6
84880,Shower of Arrows,LTR,6
84881,Stew the Coneys,LTR,6
84882,Wose Pathfinder,LTR,6
84891,Doors of Durin,LTR,6
84896,Friendly Rivalry,LTR,6
84913,Rise of the Witch-king,LTR,6
84917,Sauron's Ransom,LTR,6
84918,Shadow Summoning,LTR,6
84929,Barrow-Blade,LTR,6
84930,Ent-Draught Basin,LTR,6
84932,Horn of Gondor,LTR,6
84933,Horn of the Mark,LTR,6
84934,Inherited Envelope,LTR,6
84935,Lembas,LTR,6
84936,Mirror of Galadriel,LTR,6
84937,Mithril Coat,LTR,6
84939,Palantír of Orthanc,LTR,6
84940,Phial of Galadriel,LTR,6
84941,Shire Scarecrow,LTR,6
84942,"Sting, the Glinting Dagger",LTR,6
84943,Stone of Erech,LTR,6
84944,Wizard's Rockets,LTR,6
84946,Great Hall of the Citadel,LTR,6
84947,The Grey Havens,LTR,6
84953,Shire Terrace,LTR,6
84969,Trailblazer's Boots,LTR,6
85064,Tolarian Contempt,MAT,6
85081,Undercity Upheaval,MAT,6
85647,A-Gutter Skulker,VOW,6
86034,Abundant Maw,SIR,6
86037,Drownyard Behemoth,SIR,6
86059,Descend upon the Sinful,SIR,6
86060,Devilthorn Fox,SIR,6
86061,Drogskol Shieldmate,SIR,6
86062,Faith Unbroken,SIR,6
86063,Faithbearer Paladin,SIR,6
86064,Fiend Binder,SIR,6
86067,Guardian of Pilgrims,SIR,6
86068,Hope Against Hope,SIR,6
86069,Humble the Brute,SIR,6
86070,Ironclad Slayer,SIR,6
86071,Lone Rider,SIR,6
86073,Lunarch Mantle,SIR,6
86074,Nearheath Chaplain,SIR,6
86076,Puncturing Light,SIR,6
86077,Reaper of Flight Moonsilver,SIR,6
86080,Sigardian Priest,SIR,6
86081,Spectral Shepherd,SIR,6
86082,Steadfast Cathar,SIR,6
86083,Strength of Arms,SIR,6
86084,Subjugator Angel,SIR,6
86088,Topplegeist,SIR,6
86089,Town Gossipmonger,SIR,6
86091,Advanced Stitchwing,SIR,6
86092,Compelling Deterrence,SIR,6
86093,Confirm Suspicions,SIR,6
86095,Curious Homunculus,SIR,6
86097,Daring Sleuth,SIR,6
86099,Deny Existence,SIR,6
86100,Docent of Perfection,SIR,6
86103,Drownyard Explorers,SIR,6
86104,Drunau Corpse Trawler,SIR,6
86105,Epiphany at the Drownyard,SIR,6
86106,Erdwal Illuminator,SIR,6
86108,Exultant Cultist,SIR,6
86109,Fleeting Memories,SIR,6
86110,Fogwalker,SIR,6
86111,Forgotten Creation,SIR,6
86112,Geist of the Archives,SIR,6
86113,Geralf's Masterpiece,SIR,6
86114,Imprisoned in the Moon,SIR,6
86115,Ingenious Skaab,SIR,6
86116,Invasive Surgery,SIR,6
86118,Jace's Scrutiny,SIR,6
86119,Laboratory Brute,SIR,6
86122,Mind's Dilation,SIR,6
86124,Ongoing Investigation,SIR,6
86126,Pore Over the Pages,SIR,6
86128,Rise from the Tides,SIR,6
86129,Spontaneous Mutation,SIR,6
86130,Startled Awake,SIR,6
86133,Summary Dismissal,SIR,6
86134,Take Inventory,SIR,6
86138,Wharf Infiltrator,SIR,6
86139,Accursed Witch,SIR,6
86141,Alms of the Vein,SIR,6
86142,Biting Rain,SIR,6
86143,Borrowed Malevolence,SIR,6
86144,Call the Bloodline,SIR,6
86150,Kindly Stranger,SIR,6
86153,Dusk Feaster,SIR,6
86154,Ever After,SIR,6
86155,Gavony Unhallowed,SIR,6
86156,Ghoulcaller's Accomplice,SIR,6
86158,Graf Harvest,SIR,6
86159,Graf Rats,SIR,6
86161,Grotesque Mutation,SIR,6
86166,Macabre Waltz,SIR,6
86167,Merciless Resolve,SIR,6
86168,Midnight Scavengers,SIR,6
86169,Mindwrack Demon,SIR,6
86170,Morkrut Necropod,SIR,6
86171,Noosegraf Mob,SIR,6
86172,Olivia's Bloodsworn,SIR,6
86173,Olivia's Dragoon,SIR,6
86174,Pick the Brain,SIR,6
86176,Rise from the Grave,SIR,6
86177,Ruthless Disposal,SIR,6
86179,Stromkirk Condemned,SIR,6
86180,Thraben Foulbloods,SIR,6
86181,Tree of Perdition,SIR,6
86182,Triskaidekaphobia,SIR,6
86183,Voldaren Pariah,SIR,6
86185,Weirded Vampire,SIR,6
86187,Assembled Alphas,SIR,6
86188,Avacyn's Judgment,SIR,6
86190,Blood Mist,SIR,6
86191,Bloodmad Vampire,SIR,6
86192,Borrowed Hostility,SIR,6
86193,Burn from Within,SIR,6
86195,Conduit of Storms,SIR,6
86197,Deranged Whelp,SIR,6
86198,Devils' Playground,SIR,6
86199,Ember-Eye Wolf,SIR,6
86200,Falkenrath Gorger,SIR,6
86202,Flameblade Angel,SIR,6
86204,Galvanic Bombardment,SIR,6
86205,Gatstaf Arsonists,SIR,6
86207,Geier Reach Bandit,SIR,6
86209,Goldnight Castigator,SIR,6
86210,Hanweir Garrison,SIR,6
86212,Howlpack Wolf,SIR,6
86213,Incendiary Flow,SIR,6
86218,Magmatic Chasm,SIR,6
86219,Make Mischief,SIR,6
86220,Mirrorwing Dragon,SIR,6
86221,Nahiri's Wrath,SIR,6
86222,Pyre Hound,SIR,6
86224,Rush of Adrenaline,SIR,6
86225,Scourge Wolf,SIR,6
86226,Shreds of Sanity,SIR,6
86228,Stensia Masquerade,SIR,6
86229,Stromkirk Occultist,SIR,6
86234,Village Messenger,SIR,6
86236,Aim High,SIR,6
86237,Bloodbriar,SIR,6
86238,Briarbridge Patrol,SIR,6
86239,Byway Courier,SIR,6
86241,Confront the Unknown,SIR,6
86242,Crawling Sensation,SIR,6
86244,Deathcap Cultivator,SIR,6
86248,Gnarlwood Dryad,SIR,6
86249,Graf Mole,SIR,6
86251,Groundskeeper,SIR,6
86252,Hamlet Captain,SIR,6
86253,Hinterland Logger,SIR,6
86255,Howlpack Resurgence,SIR,6
86256,Intrepid Provisioner,SIR,6
86258,Moonlight Hunt,SIR,6
86259,Noose Constrictor,SIR,6
86260,Obsessive Skinner,SIR,6
86261,Pack Guardian,SIR,6
86262,Permeating Mass,SIR,6
86263,Rabid Bite,SIR,6
86264,Sage of Ancient Lore,SIR,6
86266,Seasons Past,SIR,6
86267,Second Harvest,SIR,6
86268,Shrill Howler,SIR,6
86270,Spirit of the Hunt,SIR,6
86272,Swift Spinner,SIR,6
86273,Thornhide Wolves,SIR,6
86276,Ulvenwald Captive,SIR,6
86280,Vessel of Nascency,SIR,6
86281,Veteran Cathar,SIR,6
86282,Weirding Wood,SIR,6
86284,Altered Ego,SIR,6
86288,Bloodhall Priest,SIR,6
86289,Fevered Visions,SIR,6
86293,Mercurial Geists,SIR,6
86294,Mournwillow,SIR,6
86297,Prized Amalgam,SIR,6
86298,Ride Down,SIR,6
86305,Brain in a Jar,SIR,6
86306,Cryptolith Fragment,SIR,6
86309,Explosive Apparatus,SIR,6
86310,Field Creeper,SIR,6
86311,Harvest Hand,SIR,6
86313,Lupine Prototype,SIR,6
86314,Magnifying Glass,SIR,6
86315,Murderer's Axe,SIR,6
86316,Neglected Heirloom,SIR,6
86318,Slayer's Plate,SIR,6
86319,Soul Separator,SIR,6
86320,Stitcher's Graft,SIR,6
86323,True-Faith Censer,SIR,6
86324,Wild-Field Scarecrow,SIR,6
86370,Angel of Flight Alabaster,SIS,6
86373,Divine Reckoning,SIS,6
86375,Elder Cathar,SIS,6
86377,Fiend Hunter,SIS,6
86379,Rally the Peasants,SIS,6
86380,Requiem Angel,SIS,6
86381,Séance,SIS,6
86431,Young Wolf,SIS,6
86432,Diregraf Captain,SIS,6
86433,Drogskol Captain,SIS,6
86436,Havengul Lich,SIS,6
86439,Immerwolf,SIS,6
86441,Stromkirk Captain,SIS,6
86443,Blazing Torch,SIS,6
86444,Butcher's Cleaver,SIS,6
86445,Demonmail Hauberk,SIS,6
86446,Galvanic Juggernaut,SIS,6
86447,Traveler's Amulet,SIS,6
86448,Vessel of Endless Rest,SIS,6
86450,Haunted Fengraf,SIS,6
86489,Phyrexian Scrapyard,Y23,6
86607,Eternal Scourge,SIR,6
86608,Mockery of Nature,SIR,6
86609,Wretched Gryff,SIR,6
86610,Always Watching,SIR,6
86612,Apothecary Geist,SIR,6
86615,Blessed Alliance,SIR,6
86616,Borrowed Grace,SIR,6
86617,Bound by Moonsilver,SIR,6
86620,Bygone Bishop,SIR,6
86621,Collective Effort,SIR,6
86622,Courageous Outrider,SIR,6
86623,Dauntless Cathar,SIR,6
86624,Dawn Gryff,SIR,6
86626,Cackling Counterpart,SIS,6
86627,Forbidden Alchemy,SIS,6
86628,Havengul Runebinder,SIS,6
86629,Invisible Stalker,SIS,6
86630,Mist Raven,SIS,6
86631,Murder of Crows,SIS,6
86632,Mystic Retrieval,SIS,6
86636,Stitcher's Apprentice,SIS,6
86638,Bloodflow Connoisseur,SIS,6
86639,Bloodline Keeper,SIS,6
86641,Bump in the Night,SIS,6
86645,Increasing Ambition,SIS,6
86646,Sever the Bloodline,SIS,6
86647,Skirsdag High Priest,SIS,6
86648,Tragic Slip,SIS,6
86650,Balefire Dragon,SIS,6
86651,Brimstone Volley,SIS,6
86655,Kruin Outlaw,SIS,6
86658,Skirsdag Cultist,SIS,6
86659,Traitorous Blood,SIS,6
86660,Vampiric Fury,SIS,6
86661,Zealous Conscripts,SIS,6
86663,Gutter Grime,SIS,6
86664,Hollowhenge Scavenger,SIS,6
86667,Moonmist,SIS,6
86668,Somberwald Sage,SIS,6
86670,Travel Preparations,SIS,6
86684,Archon's Glory,WOE,6
86685,Armory Mice,WOE,6
86686,Besotted Knight,WOE,6
86688,Break the Spell,WOE,6
86689,Charmed Clothier,WOE,6
86690,Cheeky House-Mouse,WOE,6
86692,Cooped Up,WOE,6
86693,Cursed Courtier,WOE,6
86694,Discerning Financier,WOE,6
86695,Dutiful Griffin,WOE,6
86696,Eerie Interference,WOE,6
86698,Frostbridge Guard,WOE,6
86699,Gallant Pie-Wielder,WOE,6
86701,Hopeful Vigil,WOE,6
86702,Kellan's Lightblades,WOE,6
86703,Knight of Doves,WOE,6
86704,Moment of Valor,WOE,6
86706,Plunge into Winter,WOE,6
86707,The Princess Takes Flight,WOE,6
86708,Protective Parents,WOE,6
86710,Return Triumphant,WOE,6
86711,Rimefur Reindeer,WOE,6
86712,Savior of the Sleeping,WOE,6
86713,Slumbering Keepguard,WOE,6
86714,Solitary Sanctuary,WOE,6
86716,Stockpiling Celebrant,WOE,6
86717,Stroke of Midnight,WOE,6
86720,Tuinvale Guide,WOE,6
86721,Unassuming Sage,WOE,6
86725,Aquatic Alchemist,WOE,6
86727,Archive Dragon,WOE,6
86729,Beluna's Gatekeeper,WOE,6
86731,Bitter Chill,WOE,6
86732,Chancellor of Tales,WOE,6
86733,Diminisher Witch,WOE,6
86737,Freeze in Place,WOE,6
86738,Gadwick's First Duel,WOE,6
86739,Galvanic Giant,WOE,6
86743,Ice Out,WOE,6
86744,Icewrought Sentry,WOE,6
86746,Into the Fae Court,WOE,6
86747,Johann's Stopgap,WOE,6
86748,Living Lectern,WOE,6
86749,Merfolk Coralsmith,WOE,6
86750,Misleading Motes,WOE,6
86751,Mocking Sprite,WOE,6
86752,Obyra's Attendants,WOE,6
86754,Picklock Prankster,WOE,6
86756,Quick Study,WOE,6
86758,Sleight of Hand,WOE,6
86759,Snaremaster Sprite,WOE,6
86760,Spell Stutter,WOE,6
86761,Splashy Spellcaster,WOE,6
86762,Stormkeld Prowler,WOE,6
86763,Succumb to the Cold,WOE,6
86765,Tenacious Tomeseeker,WOE,6
86766,Vantress Transmuter,WOE,6
86770,Water Wings,WOE,6
86772,Ashiok's Reaper,WOE,6
86773,Back for Seconds,WOE,6
86774,Barrow Naughty,WOE,6
86776,Candy Grapple,WOE,6
86777,Conceited Witch,WOE,6
86779,Dream Spoilers,WOE,6
86780,Ego Drain,WOE,6
86782,Eriette's Whisper,WOE,6
86783,Faerie Dreamthief,WOE,6
86784,Faerie Fencing,WOE,6
86785,Feed the Cauldron,WOE,6
86786,Fell Horseman,WOE,6
86790,High Fae Negotiator,WOE,6
86791,Hopeless Nightmare,WOE,6
86795,Lord Skitter's Butcher,WOE,6
86796,Mintstrosity,WOE,6
86797,Not Dead After All,WOE,6
86799,Rat Out,WOE,6
86800,Rowan's Grim Search,WOE,6
86801,Scream Puff,WOE,6
86802,Shatter the Oath,WOE,6
86805,Stingblade Assassin,WOE,6
86806,Sugar Rush,WOE,6
86807,Sweettooth Witch,WOE,6
86808,Taken by Nightmares,WOE,6
86810,Twisted Sewer-Witch,WOE,6
86813,Voracious Vermin,WOE,6
86814,Warehouse Tabby,WOE,6
86815,Wicked Visitor,WOE,6
86816,The Witch's Vanity,WOE,6
86817,Belligerent of the Ball,WOE,6
86818,Bellowing Bruiser,WOE,6
